text,is_bot
Surrey win the County Championship for the first time since 2018  their 20th outright title  as they beat Yorkshire at The Oval.,0
Roger Federers final match will see him play alongside old rival Rafael Nadal in the Laver Cup doubles on Friday.,0
The government has confirmed it will reverse the 1.25p increase in National Insurance.,0
What are the stamp duty rules across the UK,0
Interest rates have risen to the highest level for 14 years. Here is what it means for you.,0
The price of the things we spend our money on is rising at nearly its highest rate in 40 years.,0
The chancellor has faced criticism for cutting taxes for the wealthy during a costofliving crisis.,0
Russia is holding the selfstyled referendums in parts of Ukraine it wants to claim control over.,0
Magnus Carlsens apparent accusation against Hans Niemann is the biggest chess scandal in years.,0
"If they are a single player, the win would make them richer than Adele or Ozzy Osbourne.",0
He appears in an unconventional official photo which shows him carrying out his head of state duties.,0
Roger Federer brings the curtain down on his illustrious career by teaming up with fellow great Rafael Nadal on an emotional night in London.,0
Lawyers say Uefa failed to provide a safe environment for fans at the Champions League final in Paris.,0
"Florida is also on hurricane watch, as Hurricane Hermine makes its way to the US southeast coast.",0
The move comes after Iran tries to clamp down on internet freedom to stamp out widespread protests.,0
Political leaders hold rallies ahead of elections on Sunday that could bring Giorgia Meloni to power.,0
The former presidents mounting bills are being paid by donors and the Republican party.,0
England are relegated to the Nations League second tier for the first time following defeat by Italy in Milan.,0
"Tributes are paid to the visionary force in the world of hiphop, dance and rave, who died aged 60.",0
Saturdays papers are dominated by Chancellor Kwasi Kwartengs biggest tax cuts in 50 years.,0
David Sanderson was one of eight GrenadierGuards to bear the casket in London and Windsor.,0
"The Booker Prize winner, known for creating the Wolf Hall series, died on Thursday aged 70.",0
Female players hope a new televised mixed doubles event will inspire young women to get into snooker.,0
George Ward performed as Cherry Valentine on the second series of RuPauls Drag Race UK.,0
The rappers latest video stars a huge cast of black cultural icons  and its got people excited.,0
Faisal Islam explains what the biggest tax cuts in 50 years mean for those across the income scale.,0
Next year is the 100year anniversary of one of Californias most iconic landmarks.,0
It comes after an enormous dead Sei whale washed up on a County Down beach in early September.,0
"On Saturday, one of Indias best female cricketers is set to play her last international game.",0
The BBC talked to households and businesses to get their reactions to the minibudget.,0
The leadership is seeing anger on the streets in nationwide protests in a way it has not before.,0
Russia is losing its war in Ukraine and now four regions are holding selfstyled referendums.,0
A new survey from the tech giant suggests workers and bosses disagree about productivity.,0
"Rising sea levels are threatening ancient castles and forts at an accelerating rate, says English Heritage.",0
Harry Brook and Ben Duckett impress as England beat Pakistan by 63 runs to take a 21 lead in the Twenty20 series.,0
Benson Henderson earns a unanimous decision win over Irelands Peter Queally at Bellator 285 in Dublin.,0
Manchester City and England stars Chloe Kelly and Lauren Hemp take on the Football Focus Honesty Cards  but what truths will be revealed,0
Threetime Olympic gold medallist Max Whitlock felt like a complete failure when he contemplated stepping away from the sport after the Tokyo Games.,0
Spain womens players deny they asked the countrys football association to dismiss head coach Jorge Vilda.,0
The United States are on course to maintain their Presidents Cup dominance as they extend their lead over the International team to 82 after day two.,0
"The sheer daring nature of the Kwasi Kwartengs announcement caused shockwaves, says Newsnights Nicholas Watt.",0
A simple guide to how currency is valued and what it means for your finances.,0
"Chancellor Kwasi Kwarteng outlines changes to tax, stamp duty and rules for those claiming benefits.",0
Chancellor Kwasi Kwarteng has delivered what the government calls a fiscal event. Here is how it affects you.,0
Universal credit is a single benefit payment for workingage people.,0
The government has confirmed it will reverse the 1.25p increase in National Insurance.,0
Shadow Chancellor Rachel Reeves says the minibudget is admission of 12 years of economic failure.,0
What are the stamp duty rules across the UK,0
Calls for Her Majesty to be honoured on the Fourth Plinth are met with support in the Commons.,0
The Labour leader sets out plans to make the UK entirely free from fossil fuels by 2030.,0
The rail union leader says he is more optimistic about a breakthrough under a new transport secretary.,0
"Aiden Aslin says he was kept in solitary confinement for five months, beaten up and stabbed.",0
"At least 35 people have died in the unrest, triggered by the death of a young woman in custody.",0
"Over 700 people were arrested at protests across the country on Saturday, rights groups said.",0
Italians are deciding whether to choose their most rightwing government since World War Two.,0
The launch of the American space agencys big new Moon rocket is being delayed for the third time.,0
"It came after a US military ship arrived in South Korea, and before a visit by the US vice president.",0
"The stone is engraved in memory of the Queen, her parents, and her late husband, the Duke of Edinburgh.",0
Scotland need a point away to Ukraine on Tuesday to win Nations League Group B1 after a dogged comeback victory over the Republic of Ireland at Hampden.,0
Fiona  which was downgraded from a hurricane  has left extensive flooding across two provinces.,0
The hosts of the hit Fortunately podcast will host a new weekday afternoon programme and a podcast.,0
Briton Joe Joyce walks through fire to knock out Joseph Parker in their heavyweight showdown in Manchester.,0
"Following the controversial minibudget, Sundays papers report on the PMs plans for more tax cuts.",0
Its filled with artefacts that have shaped history  but its doors are firmly shut to the public.,0
A selection of striking images from our readers around the world.,0
Eshwar Tiwari began breaking 10 years ago for fun. Hell soon represent India at a world tournament.,0
It is being trialled to help people with prosthetic arms enjoy sports such as surfing and yoga.,0
"In the 1970s, an international campaign demanded that governments recognise the value of unpaid work done in the home, primarily by women.",0
"The widely watched dancing competition has paired the celebrities, including comedian Ellie Taylor and actor Will Mellor, with their dancing professionals.",0
"The journey to Princess of Wales was a slower, quieter route than that of her famous predecessor.",0
US President Joe Biden surprised Sir Elton John by giving him a medal for his contribution to music.,0
Threetime Olympic gold medallist Max Whitlock felt like a complete failure when he contemplated stepping away from the sport after the Tokyo Games.,0
Organisers of the football tournament are facing criticism over a lack of affordable accommodation.,0
"The BBC has followed families who have moved from Hong Kong to the UK, to see if life is everything they hoped for.",0
Unpicking the web of misinformation around the Leicester disorder.,0
President Putin has been stoking fears that he will use tactical nuclear weapons in the Ukraine war.,0
Radio host Eddie Kadi says stars like Burna Boy have propelled the genre into the mainstream.,0
A scandalous heist at Dublin Castle made international headlines and remains unsolved to this day.,0
Laura Kuenssberg on why her guest this Sunday faces a whole new set of political and economic challenges.,0
"Biyi Bandele, whose film has premiered after his death, was a huge figure in British and Africa writing.",0
"Was Indias matchwinning dismissal of Englands Charlie Dean really controversial, or just part of the game",0
St Helens win a recordbreaking fourth consecutive Super League Grand Final to end Kristian Woolfs tenure on a triumphant note.,0
Watch Deepti Sharmas controversial Mankad dismissal of Charlie Dean as India complete a 30 series whitewash over England.,0
"A record Womens Super League crowd is still just the beginning for womens football, says Arsenal forward Beth Mead.",0
Terri Harper is crowned the new WBA superwelterweight champion with an impressive unanimous decision victory over Scotlands Hannah Rankin.,0
India complete a 30 series whitewash over England in the third and final oneday international after a controversial dismissal by Deepti Sharma.,0
"Giorgia Meloni is on course to be Italys first female PM, with a rightwing coalition, exit polls say.",0
"Demonstrators clashed with security officials, in rare violent backlashes against police.",0
"The ninetime Grammy winner will headline Februarys event in Arizona, the NFL has announced.",0
A people smuggler lifts the lid on his trade to BBC Panoramas Jane Corbin.,0
"Khayri McLean, 15, was stabbed outside a school in Huddersfield and died later in hospital.",0
"Rain is beginning to fall, with lifethreatening flooding and landslides expected.",0
"Scrapping the 45 rate is the wrong choice during a costof living crisis, the Labour leader says.",0
Magnus Carlsen says he wants cheating taken seriously as he vows to issue a statement within days.,0
The Met Police says several officers were hurt in the clashes and five people were arrested.,0
Wales are relegated from the top tier of the Nations League after they are beaten at home by Poland.,0
Opposition parties demand investigation into possible conflicts of interest over shocking arrangement.,0
A man is in custody following an intensive investigation involving two police forces.,0
"The minister is under tighter police surveillance after a serious threat, federal prosecutors say.",0
"Politicians and celebrities react to last weeks minibudget, which continues to dominate the papers.",0
A Montreal family goes on a global sightseeing tour after three of the children are diagnosed with a genetic condition.,0
Siyuan Zhuji compiled closeup footage of himself taking dozens of tests.,0
"The capsizing of the Joola, a governmentowned Senegalese ferry, took more lives than the infamous Titanic.",0
"The projects founder called the actor a rock after he contributed 55,000 over the past year.",0
A unique dance hall in County Tyrone from Irelands showband era is to be demolished.,0
Giorgia Meloni aims to be Italys first female PM and vehemently rejects any link to fascism.,0
The new king helped drive a renaissance in British cheesemaking when the industry was in crisis 30 years ago.,0
"The TV hit has spawned a dance show, which creator Steven Knight hopes will attract new audiences.",0
"Opposition to the funeral has been growing in recent weeks, with thousands of Japanese marching against it.",0
Japanese startup firms are developing nextgeneration solar panels and microchips.,0
Unpicking the web of misinformation around the Leicester disorder.,0
Pakistan beat England by three runs in a thrilling Twenty20 match to level their sevenmatch series at 22.,0
Everton ruin Merseyside rivals Liverpools day at Anfield and pick up their first win of the Womens Super League season.,0
Neil Robertson and Nutcharut Mink Wongharuthai win the World Mixed doubles title after beating Mark Selby and Rebecca Kenna 42.,0
"England manager Gareth Southgate says he knows that results at the World Cup will dictate his future, despite his contract runing until 2024.",0
Watch highlights as Everton cruise to a 30 victory in the Merseyside derby on Liverpools return to Anfield in the Womens Super League.,0
"Conor McMenamin is reinstated to the Northern Ireland squad and has travelled with the team to Greece for Tuesdays Nations League match, BBC Sport NI understands.",0
"Andy Murray has not been spurred into planning his own sendoff by Roger Federers emotional farewell at the Laver Cup, which Team Europe lost in London.",0
The Bank of England said it was monitoring developments closely after the pound hit a record low.,0
"Two lenders, Virgin Money and Skipton, say they will stop mortgage offers to new customers.",0
The symbol of the new reign will be used by government but will only gradually appear on post boxes.,0
Sir Keir Starmer will tell Labours conference he has brought the party back to the centre ground.,0
Giorgia Meloni is set to lead a rightwing coalition as Italys first female PM.,0
"More than five million people have taken on additional jobs, according to a report by Royal London.",0
"Reports say people with no military experience, or who are too old or disabled, are being enlisted.",0
England fight back from two goals down before being held to a draw in a sixgoal thriller against Germany.,0
"Many useful members of this iconic plant family are at risk of extinction, according to a study.",0
The former US intelligence contractor leaked a vast US intelligence surveillance programme in 2013.,0
The 14yearold girl viewed material about selfharm and suicide before she took her own life.,0
It comes as some trial dates have been put off for months due to the criminal barristers strike.,0
"Turmoil in the markets on Monday, which saw the value of the pound hit a record low, leads the papers.",0
The four stamps will be the first set approved by King Charles III to mark his mothers reign.,0
As Hurricane Ian makes its way through the Caribbean towards the US  we ask if climate change is making these storms more severe,0
Delivery rider Luciano is just one of those going to extreme measures to survive Brazils cost of living crisis.,0
The rugby league star aims to run 300 miles 482km in a week to raise funds for motor neurone disease research.,0
"The house in Liverpool, dubbed the House of Sin, was expected to fetch 250,000 at auction.",0
Siyuan Zhuji has compiled closeup footage of himself taking dozens of tests.,0
The 91yearolds famous voice is now being digitally recreated by a Ukrainian startup.,0
"After leaving Centenary Square, the bull was found on derelict land while awaiting a new home.",0
A study reveals the extent of controlling behaviour in cases where victims are killed by current or expartners.,0
Apple chief executive tells the BBC the tech sector needs more women in order to thrive.,0
To what extent was the storming of the Capitol building planned in advance,0
"New public buildings in Finland have to incorporate more wood, which is leading builders to innovate.",0
Apple TVs new film The Greatest Beer Run Ever follows an unusual true story from the Vietnam War.,0
"The BBC meets four of the 11,000 people keeping the complex Sellafield nuclear site going.",0
55 Tufton Street has hosted organisations that have had a big political impact over the last decade.,0
A people smuggler lifts the lid on his trade to BBC Panoramas Jane Corbin.,0
"Opposition to the funeral has been growing in recent weeks, with thousands of Japanese marching against it.",0
"Eight years after 43 students vanished in Guerrero state, Mexicans are still demanding answers.",0
"The discounter gains 1.5 million new customers in 12 weeks, says UK chief executive Giles Hurley.",0
Some patients have lost the full use of their arm after surgery at Walsall Manor Hospital.,0
"While England showed desire against Germany, Harry Maguire looks in no shape for the pressures of a World Cup campaign.",0
Financially stricken Premiership club Worcester Warriors are suspended from all competitions and put into administration.,0
Tyson Fury says his proposed heavyweight worldtitle fight with Anthony Joshua in December is off as his selfimposed deadline expires.,0
"England show signs of promise in their 33 comeback draw with Germany, but will Gareth Southgates loyalty prove a risk too far",0
England captain Heather Knight denies Indias claim Charlie Dean was warned before her controversial runout as the row over the incident continues.,0
Scottish Premiership clubs approve a proposed new fiveyear 150m broadcasting deal with Sky Sports.,0
"Watch the best goals from the latest round of the Womens Super League, including Beth Meads sublime opener and Rafaelle Souzas exceptional header.",0
The value of the pound touched a record low against the dollar after big tax cuts were announced.,0
"Some worry about the effect on the partys reputation, while others think market reaction will settle.",0
Sterling fell to a record low after the UK government announced large tax cuts and borrowing.,0
Interest rates are at highest level for 14 years. Here is what it means for you.,0
Rachel Reeves says unfunded commitments by Kwasi Kwarteng are causing the selloff of sterling.,0
Sterling sinks close to 1.03 as global markets react to the UKs biggest tax cuts in 50 years.,0
Kwasi Kwarteng declines to comment on the market reaction since his minibudget on Friday.,0
"The UK government proposals will work at cross purposes with the costofliving fight, the IMF says.",0
The central banks chief economist signalled in a speech it could not be indifferent over the pounds slump.,0
"Breakfast clubs will be funded by returning the top rate of income tax to 45, Labour say.",0
Moscowinstalled officials claim the socalled referendums show almost total support for joining Russia.,0
"It will cover the Christmas buildup, including key shopping days Black Friday and Cyber Monday.",0
Massive queues have formed as men desperately try to flee Russia to avoid being sent to fight in Ukraine.,0
Floridas vulnerable Tampa Bay area could be struck directly for the first time in a century.,0
The singer is accused of failing to pay 14.5m 12.9m in tax and could face eight years in jail.,0
"People should prepare for a rampant flu season, say experts, based on what Australia has experienced.",0
Data watchdog says it is naming and shaming seven organisations for failing to share information.,0
Sussex Police apologises after a row on social media over a child sex offenders gender identity.,0
ITVs chief executive defends This Mornings underfire hosts Holly Willoughby and Phillip Schofield.,0
Keir Starmers speech at Labours conference and the impact of rate rises on mortgages lead the papers.,0
The shortlist of seven possible UK host cities for next years song contest is whittled down to two.,0
"Steven Knight says the show could return with new writers, taking the story into the 1950s.",0
Kate talked style with one boy as she and William visited Anglesey as Prince and Princess of Wales.,0
Liverpools dock workers have called on Keir Starmer to show solidarity with them on the picket line.,0
An investigation is ongoing after the aircraft overshot the runway at Montpellier Airport.,0
Their headmaster admits teachers are struggling to tell some of the siblings apart.,0
"Emma Jenkinson carries cockatiel Snowy in a special carrier to try and lure Pippy, its mate, home.",0
"Amateur photographer Chris Lowther expected images of the night sky, but not the Northern Lights.",0
"Keir Starmer thinks the UKs economic turmoil presents him with a chance, says our political editor.",0
The BBC has spoken to Iranians detained by security forces during the protests sweeping the country.,0
"Russia is poised to annex Ukrainian regions, while Ukraine blames Moscow for gas pipeline damage.",0
Protesters marched against a state funeral for Abe even as local and global leaders gathered to honour him.,0
BBC Sports Phil McNulty addresses the major issues facing England manager Gareth Southgate as he finalises his plans for Qatar.,0
"More and more people are being forced to turn to additional jobs, according to a report by Royal London.",0
"While each mass shooting in the US is unique, experts say the killers share some things in common.",0
The selfstyled referendums in east and south Ukraine are dismissed as a sham by Kyiv and the West.,0
The trial of five militia members could reveal to what extent the 6 January riot was planned.,0
A depleted Scotland earn promotion to the top tier of the Nations League after a defensively disciplined and brave display clinches the point they needed against Ukraine.,0
Northern Ireland retain their Nations League thirdtier status as a dismal campaign ends with a disappointing 31 defeat by Greece in Athens.,0
"English cricket must find some compromise over radical plans to overhaul the domestic calendar amid opposition, says ECB chair Richard Thompson.",0
"Preparing to host the World Cup of 1994, the USA played 91 friendlies in a crash course in international football  a plan that worked.",0
Alvaro Morata scores an 88thminute winning goal as Spain beat Portugal in Braga to qualify for the Nations League finals.,0
Phil Mickelson and Ian Poulter drop out of a lawsuit filed against the PGA Tour over its decision to suspend players who participated on the new LIV Golf circuit.,0
England Under21s deliver a fine performance as they come from behind to defeat European champions Germany 31 in a friendly at Bramall Lane.,0
The value of the pound touched a record low against the dollar on Monday after big tax cuts were announced.,0
Interest rates are at their highest level for 14 years. Here is what it means for you.,0
Some economists predict the Bank of England will raise the interest rate to as much as 5.8 by next spring.,0
Sterling fell to a record low after the UK government announced large tax cuts and borrowing.,0
The Bank of England said it was monitoring developments closely after the pound hit a record low.,0
"Some worry about the effect on the partys reputation, while others think market reaction will settle.",0
"Government departments are also being told to find cuts to help reduce spending, the BBC is told.",0
"BBC Panorama goes undercover and finds patients being humiliated, verbally abused and bullied by staff.",0
The taxcutting plans in Fridays minibudget sparked turmoil for the UK economy.,0
"The EU, US and Nato say the Nord Stream pipeline leaks appear to have been caused by sabotage.",0
"The Queen was buried with Prince Philip and alongside the remains of her father, mother and sister.",0
BBC investigation finds oil companies not declaring millions of tonnes of emissions linked to cancer.,0
"A fake car dealership website defrauded victims out of thousands of pounds, BBC investigation finds.",0
A man died after four telephone consultations with his GP surgery but no facetoface assessment.,0
"The average annual household energy bill in the UK will rise from 1,971 to 2,500.",0
The incident involving an Icelandair and Korean Air aircraft is being investigated.,0
"The number of people complaining to HMRC about companies claiming tax repayments on their behalf has tripled in two years, a BBC investigation finds.",0
A 65bn injection from the Bank of England to prop up pension funds on Wednesday leads the papers.,0
"He urges the music industry to take the issue more seriously, as hes honoured for his charity work.",0
Four dogs successfully identified samples of sweat or breath taken from a stressed person.,0
The BBCs Abdujalil Abdurasulov reports from Ukrainian front line positions in the Kherson region,0
Ron Gittins transformed his rented home in Birkenhead and now campaigners are trying to buy it.,0
"A mental health hospital has traumatised a vulnerable young woman with autism, her family says.",0
The chancellor is under pressure to do a Uturn but some MPs are prepared to give him more time.,0
"The country singer on a brush with death, standing up to sexism, and her celebratory new album.",0
"Presidential candidate Lula is ahead in the polls, despite a legacy tainted by corruption scandals.",0
"For years, Suffolk teenager Katy Shaws symptoms were either misdiagnosed or not believed.",0
Millions of people will be offered a vaccine to protect themselves against flu this winter.,0
How a podcast may have solved the mystery of a dead child washed up on a Fife beach in 1971.,0
Pakistan take a 32 lead in their Twenty20 series against England with a sixrun victory in a lowscoring match in Lahore.,0
Arsenal manager Jonas Eidevall says he has never experienced anything like their trip to Amsterdam where they beat Ajax to qualify for the group stage of the Womens Champions League.,0
Rangers miss out on a Champions League group stage debut after Benficas extratime double in Portugal.,0
Chelsea recover from an early setback to beat West Ham in the Womens Super League at Kingsmeadow.,0
"Category A Super League clubs would not be able to be relegated under IMG recommendations, following the sports most comprehensive consultation.",0
Fourtime Olympic champion Mo Farah withdraws from Sundays London Marathon with a hip injury.,0
"Goals from Fran Kirby, Sam Kerr and Millie Bright help Chelsea turn around an early deficit and beat London rivals West Ham 31 in the Womens Super League.",0
This is a huge intervention that will buy the government time but not solve its problems.,0
BBC News personalfinance correspondent Kevin Peachey answers your mortgage questions.,0
Some economists predict the Bank of England will raise the interest rate to as much as 5.8 by next spring.,0
"How does a government borrow money, and when does it have to pay it back",0
"The US dollar is at a 20year high, and that affects businesses and households across the world.",0
Liz Truss and the chancellor will meet the OBR as a group of MPs call for its forecast to be released.,0
A 34yearold man is held on suspicion of murder after the killing of schoolgirl Olivia PrattKorbel.,0
"Within hours, Vladimir Putin is expected to declare that four Ukrainian regions are joining Russia.",0
"Experts call for urgent action to stem brain drain of staff as 40,000 walk away from health service.",0
Anne Sacoolas is accused of causing death by dangerous driving following a collision in 2019.,0
Alevel and GCSE results in 2023 will be much closer to 2019 levels after a boom in top grades.,0
The time and cause of Elizabeth IIs death have been revealed by Scottish authorities.,0
US Energy Secretary Jennifer Granholm tells the BBC its unlikely Nord Stream leaks are coincidence.,0
"More than 40 leaders, including from all the EU states, were invited to discuss security and energy issues.",0
"Families of children who miss school face harsher penalties depending on where they live in England, the BBC has found.",0
The Charity Commission is investigating concerns over safeguarding.,0
Stadia allows players to stream games online without owning a console.,0
Liz Trusss efforts to reassure the markets that she can control government spending lead the papers.,0
"Visual guide to powerful Hurricane Ian, which has caused devastation in Cuba and Florida",0
Hundreds of people queue outside Windsor Castle to see the final resting place of Queen Elizabeth II.,0
"In 1995, Coolio combined streettough lyrics with a pop sensibility  and rap would never be the same.",0
Frontwoman Hayley Williams talks about returning to the stage and teases plans for a 2023 UK tour.,0
"The foundation made no charitable donations by the time it closed, and the dragon was never built.",0
Police say nobody was seriously injured in the incident outside an airbase.,0
The directors live version of the 1999 film will be among the first shows at Manchesters Factory.,0
"The Queen was buried with Prince Philip and alongside the remains of her father, mother and sister.",0
BBC investigation finds oil companies not declaring millions of tonnes of cancerlinked emissions.,0
Amber Kotrri says since her victory other businesses said they also received letters from Zara.,0
Anger rises after 40 of Australians had details stolen in possibly the nations worstever breach.,0
How a podcast may have solved the mystery of a dead child washed up on a Fife beach in 1971.,0
An own goal by goalkeeper Kirstie Levell deep in stoppage time gives Everton victory over Leicester City in the Womens Super League.,0
Tyson Fury urges fellow British heavyweight Anthony Joshua to sign a contract for a worldtitle fight in December.,0
St Helens duo Jonny Lomax and Mark Percival are ruled out of Englands 24man squad for the World Cup because of injury concerns.,0
Liam Norwell takes a stunning 962 as Warwickshire beat Hampshire by five runs to send Yorkshire down.,0
West Bromwich Albion women will wear navy shorts because of concerns about having to wear white while on their periods.,0
Romain Langasque says he will remember equalling the Old Course record to lead the Alfred Dunhill Links Championship for the rest of my life.,0
"Arsenals Gabriel Jesus, Gabriel Martinelli and Granit Xhaka rate each others style choices for MOTDx, as they accessorise the Gunners new Caribbeanthemed third kit.",0
A firsttime buyer tells BBC Ones Question Time four mortgage offers were withdrawn after market turmoil.,0
Chancellor Kwasi Kwarteng says he will stick to his tax cut plan despite days of market turmoil.,0
The PMs reaction was keenly awaited after a dramatic week which saw a minibudget and the pound slump.,0
The prime minister was asked about her plans during a series of BBC local radio interviews.,0
The BBCs Economics Editor Faisal Islam explains why the Bank of England had to act.,0
Listen to some of the key moments from the prime ministers first interviews since the minibudget announcement.,0
President Putin has sparked an international outcry by annexing four regions of occupied Ukraine.,0
The prime minister acknowledges that her economic plans will involve disruption in the short term.,0
A twoyear governmentset cap means price rises taking effect on Saturday are lower than expected.,0
Large parts of Britain have no train services as rail workers in several unions walk out.,0
"The Prince of Wales says online safety for young people should be a prerequisite, not an afterthought.",0
"After wreaking deadly havoc in Florida, Ian smashes piers in South Carolina and floods neighbourhoods.",0
"Police search for the body of Keith Bennett, killed in 1964, after potential remains are found.",0
"Germany, France, the UK and Sweden have been warned over the involvement of their agents, Iran says.",0
Trooper Jack BurnellWilliams reportedly took part in the late Queens funeral procession.,0
New text messages between Musk and Twitter boss Parag Agrawal reveal how the relationship broke down.,0
The War on Larkiv game was accepted and promoted by the worlds largest childrens game platform.,0
"Wildlife groups praised the move making it illegal to capture, kill, injure or disturb them.",0
"The deal is one of the biggest in music history, approaching the sum paid for Bob Dylans music.",0
The chancellors pledge to bring in a debtreduction plan and the police hunt for Keith Bennetts body feature.,0
Lance Armstrong said hed apologise to the man he sued for reporting on his doping,0
"A selection of powerful images from all over the globe, taken in the past seven days.",0
Two young people brought up in care speak about challenging stereotypes and the need for safe housing.,0
"Cashy Cs, a rap musical about life on the breadline, is being performed in an empty Bradford shop.",0
"Seen from above, the wreckage Hurricane Ian left in its wake shows the power of the historic storm.",0
"Researchers hope to learn more about the species, found in a Salzburg forest, before it goes into hibernation.",0
The last seven days have been a rollercoaster with mortgage costs and the pound thrown off course.,0
Teachers in parts of recentlyoccupied Ukraine say they were beaten and forced to destroy textbooks.,0
"For many voters in Brazil, the election is as much about who they want to keep out as who they want in.",0
"Thousands of transport workers are striking in an ongoing row over pay, jobs and conditions.",0
It revealed a lump on the newborns leg was a rare and benign mass called a myofibroma.,0
Rural rough sleepers face harsh conditions as a taskforce warns of a hidden homelessness crisis.,0
"This is an attempt to divert from Russias problems on the battlefield, says the BBCs Steve Rosenberg.",0
Denmark and Greenland agree to investigate traumatising birth control procedures on Inuit Greenlanders.,0
"The Governess, Anne Hegerty, on autism and how she finds everyday household tasks difficult.",0
Phil Salt smashes an unbeaten 88 from 41 balls as England storm to an eightwicket win over Pakistan in the sixth T20 international.,0
Alex Albon declares himself fit to race in the Singapore Grand Prix after completing practice on his first day on track after a medical emergency.,0
Jurgen Klopp says he would pick exceptional Trent AlexanderArnold in any team after the fullback was overlooked by England manager Gareth Southgate.,0
"Luton Town inflict a sixth Championship defeat of the season on Hull City, who sacked manager Shota Arveladze just hours before kickoff.",0
The presenter says the BBC could have handled her exit better when it decided to shake up the show.,0
Liverpools Harvey Elliott and Fabio Carvalho put their friendship to the test with Honesty Cards.,0
All UK households will get a grant which will reduce energy bills by 400 from October.,0
Consumer Affairs Correspondent Colletta Smith has picked out some of the best ways to cut costs in your home.,0
"Millions are seeing their energy bills go up, but there are ways to help ease the mounting costs.",0
The prime minister was asked about her plans during a series of BBC local radio interviews.,0
One woman who made the switch says her coal bunker has been raided by a thief.,0
"The retreat came amid fears thousands of soldiers would be encircled in Lyman, and is seen as a significant blow.",0
Laura Kuenssberg on what options the PM  one of her guests on Sunday  has to calm her party.,0
At least 127 died after police teargassed rioting supporters after a match on East Java.,0
The monarch and prime minister agreed the King would not attend after he sought government advice.,0
A 34yearold man is charged over the death of the nineyearold who was shot in her Liverpool home.,0
Florida residents face tough choices about whether to stay or leave in the aftermath of Hurricane Ian.,0
"New cases continue to fall, thanks to vaccines and vigilance, says a top expert.",0
It was widely reported that the actor had sold his face to a deepfake company.,0
The day of action across the UK sees people highlight the costofliving crisis and the environment.,0
The Mirror newspaper apologises after mistaking another man for the chancellor in an online story.,0
Stakes are high as the farright incumbent Jair Bolsonaro could be unseated by leftwing rival Lula.,0
Greater Manchester Police says it will continue excavation works but conditions are difficult.,0
The deadliest tally in years comes amid a big increase in Israeli military raids.,0
"Leo Varadkar, MaryLou McDonald and actor Jimmy Nesbitt amongst the speakers at the 3Arena.",0
"Lewis Hamilton dismisses ongoing controversy about his wearing a nose stud in his F1 car as all a bit silly, as the issue blows up again at the Singapore Grand Prix.",0
Polling in Sundays papers indicates that faith in the governments economic competence is damaged.,0
Singer Jacob Lusk on the musical rebirth that saw him form the years most talkedabout new band.,0
The Junkoactive Wasteman and the Tin Can Twins are touring festivals and shows with their music.,0
Up to 1.6 tonnes of explosives were used to level the 65m 213ft structure.,0
The tech billionaire claims the robot will change the future of physical work.,0
"South Korean orphan Milton dreamed of making it to America, the land of his father. One day he seized his chance.",0
"Celebrating multicultural, multifaith Britain will underscore the new Kings first official visits.",0
The schoolgirl who took her own life aged 14 had a secret Twitter account which reveals her thoughts.,0
"Almost four decades on, the unlikely friendships made during the 1984 miners strike remain strong.",0
"As the Tory party conference starts, MPs, the market and the public need reassurance, the BBCs Ione Wells says.",0
Western nations have imposed severe sanctions on Russia over its invasion of Ukraine.,0
"Over50s can get another Covid booster, as can younger people who are at higher risk, and NHS staff.",0
"Arsenal have flattered to deceive in recent seasons, but their outstanding win against Tottenham is proof they have rediscovered their identity.",0
Liverpool boss Jurgen Klopp vows his side will fight through their poor form as Reds draw with Brighton leaves them 11 points off the top of the table.,0
BBC Sport looks at the key refereeing decisions on a dramatic and controversial day of Premier League action.,0
"The London Marathon is almost upon us. Here is everything you need to know as 42,000 runners prepare to tackle the iconic course.",0
Watch the goal by Newcastles Miguel Almiron that Match of the Day pundit Alan Shearer calls a goal of the season contender in the Magpies 41 Premier League win over Fulham at Craven Cottage.,0
MOTD2 pundit Danny Murphy says Manchester United manager Erik ten Hag has a big decision to make in midfield for Sundays Manchester derby.,0
All UK households will get a grant which will reduce energy bills by 400 from October.,0
The excabinet minister accuses the PM of not listening to public concern over tax cuts for the welloff.,0
"What has happened in the last 10 days could leave an indelible mark on Liz Truss, some Tories fear.",0
"Neither presidential candidate got more than 50 of the overall vote, meaning they will face off on 30 October.",0
"The owner of the UKs biggest power station, Drax, is cutting down key forests in Canada.",0
Kwasi Kwarteng will defend his tax cuts during his Conservative Party conference speech.,0
"Prehistoric footprints on Formby Beach have revealed how the British coast transformed over 9,000 years.",0
Young people with cancer say they are struggling with rent and bills because of soaring living costs.,0
The Conservative MP tells his partys conference that Irish relations are not where they should be.,0
Ukrainian forces on the eastern front in Bakhmut say they will fight for every last inch of soil.,0
"Liz Truss is now as unpopular with voters as Boris Johnson when he was ousted, says veteran pollster.",0
Viral videos in the US have shown a surprising card game win  and fish stuffed with weights.,0
"Supporters who invaded the pitch are teargassed by police, leading to one of the worlds worst stadium disasters.",0
"The campaigner was there as Melanie Brown MBE, rather than as a Spice Girl, she says.",0
Growing concerns within the Conservative Party over the PMs tax plans dominate Mondays papers.,0
"Wholebody EMS suits are the new big thing in fitness, but do they work",0
